loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1002,1,Graduate,Yes,4900000,17700000,8,722,9200000,7300000,16400000,3000000,1
1003,5,NotGraduate,No,9600000,20700000,14,442,25800000,9800000,31800000,8200000,0
1004,3,Graduate,Yes,3300000,9800000,6,360,4500000,600000,11000000,4400000,0
1005,3,NotGraduate,No,2800000,5900000,4,461,1600000,400000,8900000,2800000,0
1006,2,Graduate,No,7800000,22200000,10,735,9700000,4600000,23000000,6900000,1
1007,4,Graduate,Yes,2500000,8400000,12,761,6300000,1300000,8400000,1600000,1
1008,0,Graduate,No,4400000,10600000,20,653,6800000,4600000,16800000,5400000,1
1009,0,NotGraduate,No,7900000,30800000,4,726,5000000,14600000,23800000,5500000,1
1010,1,Graduate,No,8900000,22600000,18,617,8400000,15500000,27900000,11700000,1
1011,0,Graduate,No,5600000,13400000,2,460,3400000,4100000,14800000,4100000,0
1012,1,NotGraduate,No,1400000,3300000,8,306,3200000,800000,2700000,800000,0
1013,5,Graduate,Yes,500000,1400000,4,471,500000,100000,1300000,300000,0
1014,1,Graduate,Yes,5100000,15300000,4,628,6900000,3300000,17600000,2700000,1
1015,3,Graduate,No,9800000,25600000,10,404,24400000,6700000,37000000,11500000,0
1016,2,Graduate,Yes,8600000,21600000,16,804,15400000,300000,26800000,7100000,1
1017,3,NotGraduate,No,1600000,3900000,20,804,900000,2500000,3200000,800000,1
1018,1,NotGraduate,Yes,2500000,6700000,2,502,3400000,2600000,9400000,1400000,0
1019,0,Graduate,No,9500000,22600000,6,861,24700000,13200000,29000000,5600000,1
1020,2,NotGraduate,Yes,3000000,7800000,14,555,6600000,2700000,9600000,1700000,1
1021,0,NotGraduate,No,5100000,13600000,18,351,1700000,3700000,14400000,7600000,0
1022,2,NotGraduate,Yes,7600000,23600000,6,358,20200000,2900000,22100000,10900000,0
1023,5,Graduate,No,8800000,18800000,14,836,17300000,10100000,32700000,5400000,1
1024,4,NotGraduate,Yes,1100000,2900000,4,554,2800000,1000000,4100000,1600000,1
1025,3,Graduate,No,8700000,30500000,2,443,11800000,1800000,24600000,8100000,1
1026,5,NotGraduate,No,6100000,23600000,4,725,17400000,5100000,15600000,4800000,1
1027,2,NotGraduate,Yes,1900000,7000000,14,818,4800000,3500000,4500000,2100000,1
1028,1,NotGraduate,No,9900000,38700000,6,670,19400000,12600000,35800000,6500000,1
1029,0,Graduate,No,5800000,21100000,6,414,7900000,2400000,16000000,5600000,0
1030,2,NotGraduate,Yes,9500000,37000000,8,887,21800000,18300000,19200000,11700000,1
1031,3,Graduate,Yes,7900000,26600000,12,409,17100000,1400000,22500000,8700000,0
1032,1,NotGraduate,Yes,1300000,4500000,14,679,2700000,2100000,3700000,1600000,1
1033,4,Graduate,Yes,700000,2600000,18,478,600000,600000,2100000,300000,0
1034,3,Graduate,No,600000,1200000,2,752,1100000,500000,2300000,700000,1
1035,0,Graduate,No,9400000,33000000,4,616,15400000,5000000,25100000,7800000,1
1036,2,NotGraduate,Yes,3800000,12500000,14,842,3700000,6700000,14600000,5300000,1
1037,3,Graduate,Yes,7800000,26300000,20,840,1200000,11300000,24100000,5300000,1
1038,3,Graduate,Yes,7800000,27700000,6,430,2000000,8000000,26100000,5300000,0
1039,4,NotGraduate,No,2700000,7000000,4,351,1100000,2300000,8300000,2700000,0
1040,5,NotGraduate,No,600000,2300000,4,347,0,0,1900000,200000,0
1041,3,NotGraduate,Yes,8000000,28800000,10,576,18800000,7500000,16300000,11900000,1
1042,0,NotGraduate,Yes,4000000,11000000,8,799,4400000,6100000,14700000,4200000,1
1043,1,NotGraduate,Yes,3300000,10800000,2,550,6000000,3800000,11000000,4700000,1
1044,2,Graduate,No,5800000,13300000,4,878,8400000,5400000,18600000,4500000,1
1045,3,Graduate,Yes,2400000,4800000,12,895,6800000,300000,7300000,3300000,1
1046,4,NotGraduate,No,7600000,29700000,6,603,3200000,2900000,27800000,11000000,1
1047,2,NotGraduate,Yes,2500000,6900000,12,325,5800000,1600000,6400000,3600000,0
1048,2,Graduate,No,3300000,11800000,4,393,5700000,3700000,6800000,2600000,1
1049,3,Graduate,No,9800000,30300000,2,612,10700000,4600000,32100000,5600000,1
1050,0,Graduate,Yes,1000000,3800000,8,553,2500000,1000000,2100000,1300000,1
1051,0,NotGraduate,Yes,2500000,8800000,14,389,7300000,1400000,8500000,3600000,0
1052,0,Graduate,No,1900000,6800000,4,782,100000,3400000,4900000,2400000,1
1053,3,Graduate,No,3100000,8500000,12,493,8700000,5100000,12000000,2000000,0
1054,5,Graduate,Yes,6000000,11900000,2,629,2500000,0,19200000,4200000,1
1055,5,NotGraduate,No,6500000,21600000,10,419,1600000,10900000,22300000,6600000,0
1056,2,NotGraduate,Yes,5900000,15800000,2,444,14300000,4300000,20300000,5500000,0
1057,5,NotGraduate,Yes,6500000,15800000,16,301,9200000,9900000,17400000,7100000,0
1058,0,Graduate,Yes,3800000,11200000,20,479,1100000,6400000,12000000,5400000,0
1059,3,NotGraduate,Yes,3000000,11400000,10,424,1800000,4200000,10900000,1500000,0
1060,0,Graduate,No,4300000,16900000,18,469,200000,5800000,12000000,6200000,0
1061,4,NotGraduate,Yes,3500000,8300000,2,897,7900000,5500000,12600000,1800000,1
1062,3,NotGraduate,No,300000,500000,2,477,700000,200000,800000,400000,0
1063,3,NotGraduate,Yes,600000,1400000,16,509,600000,300000,2400000,900000,0
1064,0,Graduate,Yes,800000,1700000,4,752,2300000,1100000,3200000,400000,1
1065,0,NotGraduate,Yes,5600000,19100000,14,875,16700000,4700000,15100000,7700000,1
1066,2,NotGraduate,Yes,1800000,3600000,4,343,3400000,1100000,6200000,1500000,0
1067,0,Graduate,No,6800000,20800000,20,819,16500000,11900000,26700000,8000000,1
1068,2,Graduate,Yes,4200000,16800000,2,433,3300000,0,14100000,3700000,1
1069,1,NotGraduate,Yes,200000,400000,6,768,300000,100000,600000,0,1
1070,2,Graduate,Yes,8500000,31800000,6,714,17000000,900000,26600000,5600000,1
1071,2,NotGraduate,Yes,2800000,10100000,16,531,2900000,2900000,7200000,4100000,0
1072,0,Graduate,Yes,3600000,8600000,6,529,3500000,3300000,11300000,5200000,0
1073,1,NotGraduate,No,6200000,19500000,20,448,3300000,7100000,22400000,8000000,0
1074,1,Graduate,No,2700000,10000000,2,584,6500000,2700000,7700000,3400000,1
1075,1,Graduate,No,6800000,22900000,4,501,3900000,9400000,17300000,4400000,1
1076,2,NotGraduate,No,6300000,24500000,18,848,10200000,3500000,18200000,8200000,1
1077,4,NotGraduate,No,8800000,19100000,6,586,17600000,8800000,20600000,12400000,1
1078,1,Graduate,No,5900000,13000000,2,386,16300000,5000000,12000000,3800000,0
1079,5,NotGraduate,Yes,9800000,37900000,18,301,6700000,4900000,34300000,6200000,0
1080,2,Graduate,No,3300000,8300000,6,653,4700000,3100000,8300000,4600000,1
1081,4,Graduate,Yes,300000,500000,14,448,700000,100000,800000,100000,0
1082,1,NotGraduate,Yes,4800000,11600000,16,696,1400000,9400000,11800000,6500000,1
1083,1,Graduate,No,7500000,28300000,16,707,9700000,1100000,16300000,6700000,1
1084,2,NotGraduate,No,8600000,21700000,4,429,5500000,10800000,30900000,6000000,0
1085,4,NotGraduate,No,8900000,21100000,6,631,4200000,200000,25800000,6200000,1
1086,5,NotGraduate,Yes,9600000,29600000,4,446,22900000,3500000,36600000,13200000,1
1087,0,Graduate,Yes,7700000,18100000,18,705,6100000,5100000,23800000,6300000,1
1088,3,NotGraduate,Yes,7000000,15200000,2,709,10300000,12500000,20700000,4000000,1
1089,4,NotGraduate,Yes,7800000,19500000,14,739,1900000,9000000,20400000,4400000,1
1090,3,Graduate,No,5100000,11000000,6,336,-100000,5800000,11600000,7500000,0
1091,4,Graduate,No,9400000,32600000,4,898,18200000,4000000,22000000,10200000,1
1092,4,NotGraduate,Yes,600000,2100000,6,558,1300000,1000000,2200000,300000,1
1093,3,Graduate,No,5100000,13300000,4,589,11200000,2700000,20200000,6100000,1
1094,2,Graduate,Yes,3800000,14400000,2,301,2300000,1400000,7600000,2400000,0
1095,2,NotGraduate,Yes,5300000,21200000,14,516,2200000,5000000,20900000,7700000,0
1096,5,NotGraduate,No,1100000,3600000,12,315,1300000,700000,3100000,1400000,0
1097,3,NotGraduate,No,6400000,14400000,10,546,10600000,10000000,21200000,5100000,0
1098,0,NotGraduate,Yes,5100000,14500000,14,559,11000000,1100000,12300000,6000000,1
1099,3,Graduate,Yes,5300000,16900000,2,350,15800000,3100000,14300000,6800000,1
1100,1,Graduate,No,6700000,18700000,8,583,9300000,4100000,17100000,6900000,1
1101,2,NotGraduate,No,4000000,9400000,8,874,4400000,3700000,10200000,4800000,1
1102,2,NotGraduate,Yes,3900000,11600000,8,808,5800000,3100000,12900000,5000000,1
1103,1,Graduate,Yes,1600000,4900000,16,487,4300000,1100000,3900000,2000000,0
1104,3,Graduate,No,2700000,7800000,14,870,5400000,5300000,5700000,2100000,1
1105,3,Graduate,No,1400000,3800000,8,840,1700000,200000,5300000,1500000,1
1106,4,NotGraduate,Yes,8000000,19200000,18,682,2500000,8900000,19000000,5300000,1
1107,3,Graduate,Yes,8200000,28900000,10,668,23800000,4500000,28700000,10900000,1
1108,5,Graduate,Yes,4800000,10300000,8,781,4800000,6800000,11100000,4300000,1
1109,4,Graduate,No,8100000,19000000,6,375,4100000,14500000,19100000,11900000,0
1110,4,NotGraduate,No,5900000,14900000,14,857,2600000,9500000,16000000,3500000,1
1111,5,Graduate,Yes,8100000,32100000,6,823,18200000,1800000,24100000,6500000,1
1112,0,Graduate,No,1400000,5000000,8,686,1800000,1900000,3200000,1500000,1
1113,1,Graduate,No,1600000,6300000,2,721,3000000,600000,5200000,900000,1
1114,4,Graduate,No,4600000,9400000,18,545,800000,2400000,11500000,6300000,0
1115,1,NotGraduate,No,2900000,8900000,6,523,900000,5600000,9700000,1800000,0
1116,2,Graduate,Yes,8600000,24900000,20,607,13600000,7600000,31800000,5400000,1
1117,4,NotGraduate,No,3800000,14900000,20,428,6500000,3500000,12200000,2500000,0
1118,0,NotGraduate,No,8200000,20300000,4,666,13100000,10200000,25900000,7800000,1
1119,3,Graduate,No,3200000,10100000,20,704,3400000,4800000,9000000,3900000,1
1120,0,NotGraduate,Yes,8100000,23800000,10,794,5400000,15500000,20700000,8800000,1
1121,1,Graduate,Yes,9800000,23300000,12,430,3200000,12600000,30500000,13900000,0
1122,0,NotGraduate,No,200000,500000,20,615,500000,200000,600000,200000,1
1123,0,NotGraduate,No,6600000,14100000,20,360,6800000,5100000,25400000,7800000,0
1124,0,NotGraduate,No,9100000,18300000,14,458,6100000,9200000,34100000,10000000,0
1125,2,NotGraduate,No,5500000,20400000,12,887,8800000,9400000,12300000,3300000,1
1126,4,NotGraduate,No,7200000,27400000,8,735,14100000,14200000,19400000,9500000,1
1127,1,NotGraduate,No,2400000,5600000,16,379,3700000,600000,7200000,3400000,0
1128,4,Graduate,No,9600000,25500000,20,544,4000000,11400000,23800000,11100000,0
1129,1,Graduate,Yes,5800000,16700000,12,721,1100000,9700000,17200000,7500000,1
1130,4,NotGraduate,No,2300000,6000000,8,676,6000000,400000,4800000,2200000,1
1131,1,NotGraduate,No,300000,1200000,4,342,800000,100000,1100000,200000,1
1132,0,NotGraduate,No,9900000,27000000,16,566,3500000,17300000,36900000,11500000,1
1133,2,NotGraduate,No,3500000,14000000,2,355,8700000,1600000,11800000,2900000,1
1134,2,Graduate,No,4800000,18500000,20,605,5700000,5500000,14700000,5800000,1
1135,2,NotGraduate,No,1600000,5200000,16,525,300000,2900000,5600000,1600000,0
1136,5,Graduate,Yes,800000,2500000,12,403,500000,0,3200000,800000,0
1137,1,Graduate,Yes,9000000,33500000,18,727,18800000,10500000,28100000,5300000,1
1138,1,Graduate,No,8300000,28900000,12,529,18300000,3900000,32500000,5800000,0
1139,4,Graduate,No,2800000,6100000,18,415,2200000,4200000,8400000,2000000,0
1140,1,Graduate,Yes,6400000,17300000,10,879,10000000,1100000,15400000,8200000,1
1141,2,NotGraduate,Yes,6000000,12600000,16,649,4800000,5300000,23900000,5100000,1
1142,0,Graduate,No,2900000,9800000,16,395,5400000,4300000,8600000,2400000,0
1143,0,Graduate,No,6500000,24100000,20,488,3300000,6000000,22900000,9700000,0
1144,1,Graduate,Yes,200000,400000,8,569,200000,200000,700000,300000,1
1145,1,NotGraduate,No,8400000,24600000,14,817,1800000,13100000,31300000,8200000,1
1146,1,Graduate,Yes,6100000,17800000,20,706,16000000,10900000,16900000,4300000,1
1147,2,Graduate,Yes,8000000,31200000,8,553,6800000,3500000,21000000,10300000,1
1148,5,NotGraduate,Yes,900000,1800000,14,464,2300000,300000,1800000,700000,0
1149,2,Graduate,No,7300000,20000000,6,729,13100000,10700000,17900000,9100000,1
1150,4,NotGraduate,Yes,3700000,7400000,12,363,4800000,6800000,10500000,4400000,0
1151,2,Graduate,No,5200000,17200000,12,565,3500000,1300000,20000000,6300000,1
1152,1,Graduate,No,7200000,21000000,14,421,3500000,11600000,21800000,4600000,0
1153,0,NotGraduate,Yes,9400000,34200000,10,512,13100000,15600000,32600000,6300000,0
1154,3,NotGraduate,Yes,3400000,12400000,2,730,2500000,3900000,12200000,4600000,1
1155,0,Graduate,No,600000,2300000,8,627,1800000,500000,2200000,300000,1
1156,0,NotGraduate,Yes,3300000,10000000,16,434,3000000,4100000,12900000,4100000,0
1157,2,Graduate,Yes,5900000,14300000,2,410,11900000,4400000,16900000,4100000,0
1158,3,NotGraduate,No,1300000,3600000,16,624,2400000,2300000,3300000,1900000,1
1159,4,Graduate,Yes,5700000,16900000,4,656,13000000,7400000,22000000,8400000,1
1160,2,NotGraduate,No,7700000,27300000,16,758,7300000,4600000,24800000,9100000,1
1161,4,NotGraduate,Yes,7000000,23500000,18,336,15000000,9500000,19700000,7800000,0
1162,5,Graduate,No,8100000,21900000,18,378,5200000,3400000,16200000,9600000,0
1163,1,Graduate,Yes,1900000,4200000,4,620,4700000,2800000,7500000,900000,1
1164,2,Graduate,No,4500000,9100000,18,593,-100000,600000,12400000,2500000,1
1165,0,NotGraduate,Yes,9600000,34000000,12,710,23800000,10300000,38100000,7800000,1
1166,1,NotGraduate,Yes,5400000,20700000,8,753,1900000,800000,19000000,3600000,1
1167,1,NotGraduate,Yes,7800000,27200000,16,454,16100000,3400000,17100000,11400000,0
1168,1,Graduate,Yes,8200000,19100000,8,619,17200000,12200000,31500000,6600000,1
1169,2,Graduate,No,8900000,28500000,6,367,22200000,16600000,21500000,9300000,0
1170,1,Graduate,No,1400000,3100000,20,384,200000,1200000,4200000,1800000,0
1171,2,Graduate,No,1700000,5900000,16,610,3100000,300000,3700000,1300000,1
1172,0,Graduate,No,5300000,19500000,12,802,9800000,3300000,15200000,3200000,1
1173,3,Graduate,No,6500000,25200000,10,858,15400000,10900000,14000000,8100000,1
1174,2,Graduate,No,5900000,14000000,8,599,4700000,9500000,17800000,6700000,1
1175,4,Graduate,Yes,9800000,27000000,2,395,18700000,3000000,23000000,9700000,0
1176,3,Graduate,Yes,7700000,16200000,6,380,11500000,15100000,22500000,6400000,0
1177,1,Graduate,No,7900000,27100000,10,803,20000000,9800000,22200000,6600000,1
1178,4,Graduate,No,3500000,8900000,20,809,7100000,1500000,13700000,3200000,1
1179,4,NotGraduate,No,2400000,6600000,2,722,6100000,3300000,5600000,3000000,1
1180,5,Graduate,No,9900000,35700000,10,392,7900000,4300000,39200000,13000000,0
1181,0,Graduate,No,3900000,14500000,8,545,5900000,3000000,10300000,3400000,0
1182,2,NotGraduate,Yes,7300000,28500000,10,799,21500000,3100000,15800000,4300000,1
1183,0,Graduate,Yes,6400000,21900000,12,727,15400000,10100000,24000000,5300000,1
1184,4,Graduate,No,7100000,19800000,18,530,7100000,3400000,20900000,7100000,0
1185,2,NotGraduate,No,8800000,19000000,14,637,13700000,13900000,27100000,6100000,1
1186,5,Graduate,No,7400000,21000000,4,561,21300000,3800000,26400000,3900000,1
1187,2,NotGraduate,No,4400000,12000000,20,421,9300000,2700000,15700000,3400000,0
1188,3,Graduate,Yes,8600000,30300000,14,459,12000000,4100000,23800000,9100000,0
1189,3,NotGraduate,No,6900000,26000000,14,828,14800000,4200000,18500000,3600000,1
1190,4,Graduate,No,9600000,27500000,20,679,23400000,7500000,37800000,6300000,1
1191,2,Graduate,Yes,8100000,25700000,8,455,22300000,11500000,19800000,9500000,0
1192,0,NotGraduate,No,2600000,9400000,18,879,2800000,1400000,5100000,2300000,1
1193,3,Graduate,Yes,9300000,26100000,14,636,4700000,16100000,34500000,11600000,1
1194,2,NotGraduate,Yes,2100000,5600000,16,426,400000,300000,7100000,1200000,0
1195,4,NotGraduate,Yes,9000000,21500000,14,508,16600000,17300000,24300000,13100000,0
1196,3,NotGraduate,Yes,7000000,19200000,4,768,8600000,13700000,19200000,7700000,1
1197,3,NotGraduate,No,2200000,6400000,20,667,6300000,3900000,8300000,2900000,1
1198,5,Graduate,Yes,7500000,28200000,2,440,8200000,5800000,24400000,6000000,1
1199,1,Graduate,Yes,8300000,16800000,2,366,22000000,6600000,27300000,4500000,0
1200,2,NotGraduate,No,300000,600000,2,383,600000,300000,1100000,400000,0
1201,0,NotGraduate,Yes,300000,800000,4,603,800000,200000,600000,200000,1
1202,3,Graduate,No,3900000,14900000,4,728,4700000,4000000,14900000,5500000,1
1203,0,NotGraduate,No,6600000,20300000,6,549,10800000,900000,23100000,9800000,0
1204,0,Graduate,No,4100000,10700000,8,855,11500000,700000,11200000,3100000,1
1205,5,Graduate,Yes,1800000,5300000,12,461,2800000,2000000,4700000,2000000,0
1206,3,NotGraduate,Yes,7000000,16100000,16,379,2000000,5200000,23000000,10000000,0
1207,2,NotGraduate,Yes,5100000,13700000,6,559,7800000,9800000,12700000,5100000,1
1208,1,NotGraduate,Yes,300000,600000,8,816,600000,300000,1100000,200000,1
1209,4,NotGraduate,Yes,4300000,11400000,2,560,10000000,3900000,8900000,3300000,1
1210,0,Graduate,Yes,3200000,12000000,14,645,5200000,1400000,12100000,3400000,1
1211,4,NotGraduate,Yes,4200000,11500000,6,551,10600000,7600000,11300000,5000000,1
1212,0,NotGraduate,Yes,9600000,22900000,8,515,4300000,14700000,33300000,7800000,0
1213,4,Graduate,No,1300000,3600000,10,657,3200000,1900000,2900000,1100000,1
1214,3,NotGraduate,No,2400000,9300000,2,682,3100000,4400000,5200000,1500000,1
1215,0,Graduate,No,600000,1600000,10,588,1600000,100000,1100000,300000,1
1216,5,Graduate,Yes,9600000,38000000,10,359,2100000,13600000,38200000,9400000,0
1217,0,Graduate,No,400000,1200000,4,766,900000,300000,1200000,300000,1
1218,4,Graduate,No,5900000,19900000,14,469,14200000,6800000,22100000,3200000,0
1219,0,Graduate,Yes,700000,1400000,10,618,1300000,200000,1700000,500000,1
1220,0,NotGraduate,Yes,8600000,17700000,20,711,22000000,0,30800000,7400000,1
1221,0,Graduate,Yes,9000000,34000000,4,549,2000000,8900000,20000000,12400000,1
1222,3,Graduate,Yes,5100000,20400000,6,754,1700000,2600000,11800000,7600000,1
1223,4,NotGraduate,Yes,500000,1500000,6,461,1300000,500000,1700000,200000,0
1224,2,Graduate,No,1600000,3800000,10,837,3800000,1100000,5500000,1600000,1
1225,0,Graduate,Yes,9800000,23900000,14,459,1000000,13400000,21100000,7200000,0
1226,4,Graduate,No,7800000,29700000,20,614,22000000,700000,26800000,6300000,1
1227,4,NotGraduate,No,6500000,24000000,16,373,5600000,5100000,15600000,6700000,0
1228,5,Graduate,Yes,7500000,26500000,12,512,16500000,2900000,23700000,6000000,0
1229,4,Graduate,Yes,8900000,23400000,18,781,16500000,3100000,24900000,5800000,1
1230,4,Graduate,Yes,1800000,5800000,14,305,600000,3300000,3600000,2000000,0
1231,1,NotGraduate,Yes,7600000,27800000,6,447,1300000,700000,20100000,10900000,0
1232,4,Graduate,Yes,1200000,4600000,6,757,1900000,200000,4800000,1500000,1
1233,5,Graduate,Yes,2700000,10400000,2,723,2800000,700000,10300000,1400000,1
1234,1,NotGraduate,Yes,4600000,10900000,12,463,1200000,1200000,10900000,6600000,0
1235,2,NotGraduate,No,6900000,18700000,10,699,12800000,5700000,21200000,5200000,1
1236,4,Graduate,Yes,8400000,25200000,2,308,8100000,9300000,27700000,10500000,1
1237,0,Graduate,No,300000,500000,18,702,300000,400000,1200000,100000,1
1238,2,NotGraduate,Yes,9500000,37500000,4,456,10200000,16800000,34100000,12900000,1
1239,3,Graduate,Yes,1900000,5900000,8,651,700000,2100000,6200000,1500000,1
1240,3,NotGraduate,No,4200000,14500000,20,840,4500000,5900000,8900000,4600000,1
1241,4,Graduate,Yes,2200000,7900000,18,848,5100000,1700000,8500000,1600000,1
1242,5,Graduate,Yes,7100000,19700000,4,727,7700000,12900000,23600000,5800000,1
1243,4,Graduate,No,3500000,11600000,10,335,6300000,5200000,10300000,2300000,0
1244,5,NotGraduate,No,400000,800000,18,304,900000,500000,1400000,400000,0
1245,2,Graduate,Yes,8800000,34400000,2,712,10500000,12500000,29300000,5900000,1
1246,0,NotGraduate,No,1800000,6600000,10,737,5000000,2000000,6000000,1500000,1
1247,1,Graduate,Yes,7600000,29300000,14,690,13900000,4000000,30000000,9100000,1
1248,1,Graduate,Yes,1000000,3200000,4,888,2000000,1500000,2200000,1300000,1
1249,2,NotGraduate,Yes,8200000,27200000,10,839,9200000,6400000,25500000,6000000,1
1250,5,NotGraduate,Yes,3600000,12400000,8,333,8800000,1000000,10700000,4000000,0
1251,5,Graduate,No,9400000,23700000,18,862,21500000,3500000,22400000,5600000,1
